claim_group_id,task_id,subject,group_kind,label,claim_count,agent_count,ess,q_bar,independence,core_trust,consensus_score,raw_score,challenge_approve,high_risk_action,high_risk_constraint_pass,decision,agent_weights,conflicts_with
G_T_0037_risk_benign,T_0037,10.111.9.11,risk,benign,5,5,0.531267,0.6575,0.651667,95.0,0.220323,0.158633,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0789}, {""agent_id"": ""A_POISON_003"", ""base"": 0.7931, ""bss"": 0.2875, ""weight"": 0.1286}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.43, ""bss"": 0.46155, ""weight"": 0.0527}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1304}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.6624, ""bss"": 0.008067, ""weight"": 0.1496}]","[""G_T_0037_risk_malicious""]"
G_T_0038_action_benign,T_0038,10.114.16.24,action,benign,1,1,0.818064,0.88205,0.897,86.0,0.89896,0.647252,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5654}]","[""G_T_0038_action_malicious""]"
G_T_0038_risk_benign,T_0038,10.114.16.24,risk,benign,4,4,0.763266,0.7883,0.76,86.0,0.634444,0.4568,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.3933}, {""agent_id"": ""A_N_014"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.4051}, {""agent_id"": ""A_N_022"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.4593}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.672, ""bss"": 0.005333, ""weight"": 0.3057}]","[""G_T_0038_risk_malicious""]"
G_T_0038_risk_malicious,T_0038,10.114.16.24,risk,malicious,2,1,0.743842,0.4672,0.4645,53.0,0.118593,0.085387,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0581}, {""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0581}]","[""G_T_0038_risk_benign""]"
G_T_0039_action_benign,T_0039,10.117.23.37,action,benign,1,1,0.879004,0.8625,0.848,87.0,0.892922,0.642904,1,False,True,accepted,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.5678}]","[""G_T_0039_action_malicious""]"
G_T_0039_action_malicious,T_0039,10.117.23.37,action,malicious,1,1,0.7,0.3489,0.396,30.0,0.069951,0.050364,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_004"", ""base"": 0.5472, ""bss"": 0.47925, ""weight"": 0.0276}]","[""G_T_0039_action_benign""]"
G_T_0039_risk_benign,T_0039,10.117.23.37,risk,benign,3,3,0.877668,0.8625,0.848,87.0,0.891564,0.641926,1,False,True,accepted,"[{""agent_id"": ""A_N_019"", ""base"": 0.94, ""bss"": 0.0, ""weight"": 0.6034}, {""agent_id"": ""A_N_020"", ""base"": 0.9682, ""bss"": 0.0, ""weight"": 0.6215}, {""agent_id"": ""A_N_028"", ""base"": 1.026, ""bss"": 0.0, ""weight"": 0.6586}]","[""G_T_0039_risk_malicious""]"
G_T_0039_risk_malicious,T_0039,10.117.23.37,risk,malicious,4,4,0.509348,0.6266,0.594667,87.0,0.192669,0.138722,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0693}, {""agent_id"": ""A_POISON_005"", ""base"": 0.5208, ""bss"": 0.269375, ""weight"": 0.0722}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1025}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1402}]","[""G_T_0039_risk_benign""]"
G_T_0040_action_malicious,T_0040,10.120.30.50,action,malicious,1,1,0.891959,0.91505,0.8815,97.0,0.999262,0.719469,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.6285}]","[""G_T_0040_action_benign""]"
G_T_0040_risk_malicious,T_0040,10.120.30.50,risk,malicious,4,4,0.78974,0.8279,0.752,97.0,0.682213,0.491193,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.4228}, {""agent_id"": ""A_N_026"", ""base"": 0.9579, ""bss"": 0.0, ""weight"": 0.471}, {""agent_id"": ""A_N_004"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.4938}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.3122}]","[""G_T_0040_risk_benign""]"
G_T_0040_risk_benign,T_0040,10.120.30.50,risk,benign,2,2,0.708836,0.517,0.488,65.0,0.152988,0.110151,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.062}, {""agent_id"": ""A_POISON_006"", ""base"": 0.672, ""bss"": 0.304375, ""weight"": 0.0836}]","[""G_T_0040_risk_malicious""]"
G_T_0041_action_benign,T_0041,10.123.37.63,action,benign,1,1,0.854958,0.9413,0.831,98.0,0.928841,0.668765,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8448, ""bss"": 0.0, ""weight"": 0.565}]","[""G_T_0041_action_malicious""]"
G_T_0041_action_malicious,T_0041,10.123.37.63,action,malicious,1,1,0.743,0.4161,0.313,36.0,0.070367,0.050664,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_002"", ""base"": 0.528, ""bss"": 0.476437, ""weight"": 0.0268}]","[""G_T_0041_action_benign""]"
G_T_0041_risk_benign,T_0041,10.123.37.63,risk,benign,3,3,0.854986,0.9413,0.831,98.0,0.928871,0.668787,1,False,True,accepted,"[{""agent_id"": ""A_N_031"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.5752}, {""agent_id"": ""A_N_032"", ""base"": 0.9991, ""bss"": 0.0, ""weight"": 0.6682}, {""agent_id"": ""A_N_010"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.6501}]","[""G_T_0041_risk_malicious""]"
G_T_0041_risk_malicious,T_0041,10.123.37.63,risk,malicious,5,5,0.561316,0.659067,0.568,98.0,0.193382,0.139235,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0756}, {""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0768}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.44, ""bss"": 0.4545, ""weight"": 0.0504}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1204}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.6624, ""bss"": 0.008067, ""weight"": 0.1381}]","[""G_T_0041_risk_benign""]"
G_T_0042_action_malicious,T_0042,10.126.44.76,action,malicious,1,1,0.852512,0.8621,0.8665,98.0,0.884493,0.636835,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5441}]","[""G_T_0042_action_benign""]"
G_T_0042_risk_malicious,T_0042,10.126.44.76,risk,malicious,4,4,0.758878,0.804567,0.782,98.0,0.662458,0.47697,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.93, ""bss"": 0.0, ""weight"": 0.444}, {""agent_id"": ""A_N_002"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.4229}, {""agent_id"": ""A_N_016"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.4641}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.672, ""bss"": 0.005333, ""weight"": 0.3191}]","[""G_T_0042_risk_benign""]"
G_T_0042_risk_benign,T_0042,10.126.44.76,risk,benign,2,2,0.698929,0.48395,0.488,70.0,0.124628,0.089732,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0603}, {""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0572}]","[""G_T_0042_risk_malicious""]"
G_T_0043_action_benign,T_0043,10.129.51.89,action,benign,1,1,0.849495,0.8802,0.8495,90.0,0.882212,0.635193,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5549}]","[""G_T_0043_action_malicious""]"
G_T_0043_action_malicious,T_0043,10.129.51.89,action,malicious,1,1,0.739,0.38,0.517,35.0,0.10512,0.075686,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_008"", ""base"": 0.432, ""bss"": 0.478687, ""weight"": 0.0327}]","[""G_T_0043_action_benign""]"
G_T_0043_risk_benign,T_0043,10.129.51.89,risk,benign,3,3,0.849832,0.8802,0.8495,90.0,0.882562,0.635445,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.92, ""bss"": 0.0, ""weight"": 0.5846}, {""agent_id"": ""A_N_008"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.6283}, {""agent_id"": ""A_N_022"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.6382}]","[""G_T_0043_risk_malicious""]"
G_T_0043_risk_malicious,T_0043,10.129.51.89,risk,malicious,5,5,0.568699,0.6194,0.635,90.0,0.217339,0.156484,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0776}, {""agent_id"": ""A_POISON_003"", ""base"": 0.7931, ""bss"": 0.2875, ""weight"": 0.1264}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.43, ""bss"": 0.46155, ""weight"": 0.0518}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1208}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1652}]","[""G_T_0043_risk_benign""]"
G_T_0044_action_benign,T_0044,10.132.58.102,action,benign,1,1,0.897356,0.92135,0.8915,89.0,1.0,0.737074,1,False,True,accepted,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.651}]","[""G_T_0044_action_malicious""]"
G_T_0044_risk_benign,T_0044,10.132.58.102,risk,benign,4,4,0.804089,0.802367,0.773333,89.0,0.692273,0.498437,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.4291}, {""agent_id"": ""A_N_014"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.442}, {""agent_id"": ""A_N_028"", ""base"": 1.026, ""bss"": 0.0, ""weight"": 0.5119}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.3168}]","[""G_T_0044_risk_malicious""]"
G_T_0044_risk_malicious,T_0044,10.132.58.102,risk,malicious,2,1,0.711048,0.4283,0.452,52.0,0.101129,0.072813,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0495}, {""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0495}]","[""G_T_0044_risk_benign""]"
G_T_0045_action_malicious,T_0045,10.135.65.115,action,malicious,1,1,0.860785,0.88495,0.887,88.0,0.938436,0.675674,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5903}]","[""G_T_0045_action_benign""]"
G_T_0045_risk_malicious,T_0045,10.135.65.115,risk,malicious,3,3,0.860928,0.88495,0.887,88.0,0.938592,0.675786,1,False,True,accepted,"[{""agent_id"": ""A_N_019"", ""base"": 0.94, ""bss"": 0.0, ""weight"": 0.6352}, {""agent_id"": ""A_N_020"", ""base"": 0.9682, ""bss"": 0.0, ""weight"": 0.6543}, {""agent_id"": ""A_N_004"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.6788}]","[""G_T_0045_risk_benign""]"
G_T_0045_risk_benign,T_0045,10.135.65.115,risk,benign,4,4,0.520468,0.6232,0.652667,85.0,0.214097,0.15415,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0773}, {""agent_id"": ""A_POISON_005"", ""base"": 0.5208, ""bss"": 0.269375, ""weight"": 0.0806}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1212}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.6624, ""bss"": 0.008067, ""weight"": 0.1391}]","[""G_T_0045_risk_malicious""]"
G_T_0046_action_benign,T_0046,10.138.72.128,action,benign,1,1,0.906498,0.86975,0.869,88.0,0.951587,0.685143,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8448, ""bss"": 0.0, ""weight"": 0.5788}]","[""G_T_0046_action_malicious""]"
G_T_0046_risk_benign,T_0046,10.138.72.128,risk,benign,3,3,0.906166,0.86975,0.869,88.0,0.951239,0.684892,1,False,True,accepted,"[{""agent_id"": ""A_N_025"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.589}, {""agent_id"": ""A_N_026"", ""base"": 0.9579, ""bss"": 0.0, ""weight"": 0.6561}, {""agent_id"": ""A_N_010"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.6657}]","[""G_T_0046_risk_malicious""]"
G_T_0046_risk_malicious,T_0046,10.138.72.128,risk,malicious,2,2,0.68652,0.50485,0.396,59.0,0.117412,0.084536,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0476}, {""agent_id"": ""A_POISON_006"", ""base"": 0.672, ""bss"": 0.304375, ""weight"": 0.0642}]","[""G_T_0046_risk_benign""]"
G_T_0047_action_malicious,T_0047,10.141.79.141,action,malicious,1,1,0.846526,0.9211,0.8345,95.0,0.903735,0.650689,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5559}]","[""G_T_0047_action_benign""]"
G_T_0047_action_benign,T_0047,10.141.79.141,action,benign,1,1,0.731,0.3518,0.349,26.0,0.065264,0.04699,0,False,True,rejected,"[{""agent_id"": ""A_BYZ_002"", ""base"": 0.528, ""bss"": 0.476437, ""weight"": 0.0248}]","[""G_T_0047_action_malicious""]"
G_T_0047_risk_malicious,T_0047,10.141.79.141,risk,malicious,3,3,0.846509,0.9211,0.8345,95.0,0.903716,0.650676,1,False,True,accepted,"[{""agent_id"": ""A_N_031"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.5596}, {""agent_id"": ""A_N_032"", ""base"": 0.9991, ""bss"": 0.0, ""weight"": 0.6501}, {""agent_id"": ""A_N_016"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.6325}]","[""G_T_0047_risk_benign""]"
G_T_0047_risk_benign,T_0047,10.141.79.141,risk,benign,5,5,0.584236,0.645933,0.565333,95.0,0.197336,0.142082,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0767}, {""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0779}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.44, ""bss"": 0.4545, ""weight"": 0.0512}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1152}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1576}]","[""G_T_0047_risk_malicious""]"
G_T_0048_action_benign,T_0048,10.144.86.154,action,benign,1,1,0.853042,0.88245,0.831,87.0,0.868818,0.625549,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5465}]","[""G_T_0048_action_malicious""]"
G_T_0048_risk_benign,T_0048,10.144.86.154,risk,benign,4,4,0.75601,0.7866,0.74,87.0,0.610595,0.439628,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.93, ""bss"": 0.0, ""weight"": 0.4093}, {""agent_id"": ""A_N_002"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.3898}, {""agent_id"": ""A_N_022"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.442}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.2794}]","[""G_T_0048_risk_malicious""]"
G_T_0048_risk_malicious,T_0048,10.144.86.154,risk,malicious,2,2,0.769305,0.4573,0.4915,54.0,0.130552,0.093998,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0632}, {""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.06}]","[""G_T_0048_risk_benign""]"
G_T_0049_action_benign,T_0049,10.147.93.167,action,benign,1,1,0.894377,0.92065,0.89,94.0,1.0,0.732833,1,False,True,accepted,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.6472}]","[""G_T_0049_action_malicious""]"
G_T_0049_risk_benign,T_0049,10.147.93.167,risk,benign,3,3,0.894792,0.92065,0.89,94.0,1.0,0.733174,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.92, ""bss"": 0.0, ""weight"": 0.6745}, {""agent_id"": ""A_N_008"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.725}, {""agent_id"": ""A_N_028"", ""base"": 1.026, ""bss"": 0.0, ""weight"": 0.7522}]","[""G_T_0049_risk_malicious""]"
G_T_0049_risk_malicious,T_0049,10.147.93.167,risk,malicious,5,5,0.557187,0.648267,0.624333,94.0,0.218271,0.157155,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0782}, {""agent_id"": ""A_POISON_003"", ""base"": 0.7931, ""bss"": 0.2875, ""weight"": 0.1274}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.43, ""bss"": 0.46155, ""weight"": 0.0522}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1292}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.6624, ""bss"": 0.008067, ""weight"": 0.1482}]","[""G_T_0049_risk_benign""]"
G_T_0050_action_malicious,T_0050,10.150.100.180,action,malicious,1,1,0.861451,0.893,0.832,95.0,0.888941,0.640038,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5591}]","[""G_T_0050_action_benign""]"
G_T_0050_risk_malicious,T_0050,10.150.100.180,risk,malicious,4,4,0.778863,0.806067,0.717,95.0,0.624545,0.449672,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.3871}, {""agent_id"": ""A_N_014"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.3987}, {""agent_id"": ""A_N_004"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.4521}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.672, ""bss"": 0.005333, ""weight"": 0.3009}]","[""G_T_0050_risk_benign""]"
G_T_0050_risk_benign,T_0050,10.150.100.180,risk,benign,2,1,0.631878,0.46515,0.469,70.0,0.101272,0.072916,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0496}, {""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0496}]","[""G_T_0050_risk_malicious""]"
G_T_0051_action_benign,T_0051,10.153.107.193,action,benign,1,1,0.856192,0.8979,0.9175,95.0,0.979653,0.705351,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8448, ""bss"": 0.0, ""weight"": 0.5959}]","[""G_T_0051_action_malicious""]"
G_T_0051_action_malicious,T_0051,10.153.107.193,action,malicious,1,1,0.688,0.3075,0.5,24.0,0.076507,0.055085,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_004"", ""base"": 0.5472, ""bss"": 0.47925, ""weight"": 0.0301}]","[""G_T_0051_action_benign""]"
G_T_0051_risk_benign,T_0051,10.153.107.193,risk,benign,3,3,0.856064,0.8979,0.9175,95.0,0.979507,0.705245,1,False,True,accepted,"[{""agent_id"": ""A_N_019"", ""base"": 0.94, ""bss"": 0.0, ""weight"": 0.6629}, {""agent_id"": ""A_N_020"", ""base"": 0.9682, ""bss"": 0.0, ""weight"": 0.6828}, {""agent_id"": ""A_N_010"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.6855}]","[""G_T_0051_risk_malicious""]"
G_T_0051_risk_malicious,T_0051,10.153.107.193,risk,malicious,4,4,0.506737,0.608633,0.692333,94.0,0.216764,0.15607,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.078}, {""agent_id"": ""A_POISON_005"", ""base"": 0.5208, ""bss"": 0.269375, ""weight"": 0.0812}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1153}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1577}]","[""G_T_0051_risk_benign""]"
G_T_0052_action_malicious,T_0052,10.156.114.206,action,malicious,1,1,0.827154,0.8824,0.8445,94.0,0.856089,0.616384,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5266}]","[""G_T_0052_action_benign""]"
G_T_0052_risk_malicious,T_0052,10.156.114.206,risk,malicious,4,4,0.744039,0.7875,0.766,94.0,0.622746,0.448377,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.386}, {""agent_id"": ""A_N_026"", ""base"": 0.9579, ""bss"": 0.0, ""weight"": 0.4299}, {""agent_id"": ""A_N_016"", ""base"": 0.972, ""bss"": 0.0, ""weight"": 0.4363}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.6384, ""bss"": 0.005333, ""weight"": 0.285}]","[""G_T_0052_risk_benign""]"
G_T_0052_risk_benign,T_0052,10.156.114.206,risk,benign,2,2,0.702984,0.4482,0.5445,64.0,0.146763,0.105669,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0595}, {""agent_id"": ""A_POISON_006"", ""base"": 0.672, ""bss"": 0.304375, ""weight"": 0.0802}]","[""G_T_0052_risk_malicious""]"
G_T_0053_action_benign,T_0053,10.159.121.219,action,benign,1,1,0.896524,0.883,0.8845,88.0,0.972496,0.700197,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.6117}]","[""G_T_0053_action_malicious""]"
G_T_0053_action_malicious,T_0053,10.159.121.219,action,malicious,1,1,0.7,0.294,0.392,18.0,0.058663,0.042238,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_002"", ""base"": 0.528, ""bss"": 0.476437, ""weight"": 0.0223}]","[""G_T_0053_action_benign""]"
G_T_0053_risk_benign,T_0053,10.159.121.219,risk,benign,3,3,0.896508,0.883,0.8845,88.0,0.972479,0.700185,1,False,True,accepted,"[{""agent_id"": ""A_N_031"", ""base"": 0.86, ""bss"": 0.0, ""weight"": 0.6022}, {""agent_id"": ""A_N_032"", ""base"": 0.9991, ""bss"": 0.0, ""weight"": 0.6996}, {""agent_id"": ""A_N_022"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.7033}]","[""G_T_0053_risk_malicious""]"
G_T_0053_risk_malicious,T_0053,10.159.121.219,risk,malicious,5,5,0.594325,0.612967,0.622,82.0,0.208536,0.150146,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.68, ""bss"": 0.471042, ""weight"": 0.0815}, {""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0828}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.44, ""bss"": 0.4545, ""weight"": 0.0544}, {""agent_id"": ""A_COMM_002"", ""base"": 0.87, ""bss"": 0.341667, ""weight"": 0.1298}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.6624, ""bss"": 0.008067, ""weight"": 0.1489}]","[""G_T_0053_risk_benign""]"
G_T_0054_action_benign,T_0054,10.162.128.232,action,benign,1,1,0.840532,0.91605,0.8295,92.0,0.887068,0.638689,1,False,True,accepted,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.5641}]","[""G_T_0054_action_malicious""]"
G_T_0054_risk_benign,T_0054,10.162.128.232,risk,benign,4,4,0.774133,0.809667,0.743333,92.0,0.646442,0.465438,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.93, ""bss"": 0.0, ""weight"": 0.4333}, {""agent_id"": ""A_N_002"", ""base"": 0.8858, ""bss"": 0.0, ""weight"": 0.4127}, {""agent_id"": ""A_N_028"", ""base"": 1.026, ""bss"": 0.0, ""weight"": 0.478}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.672, ""bss"": 0.005333, ""weight"": 0.3114}]","[""G_T_0054_risk_malicious""]"
G_T_0054_risk_malicious,T_0054,10.162.128.232,risk,malicious,2,2,0.776621,0.478,0.5025,56.0,0.140843,0.101407,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.66, ""bss"": 0.446458, ""weight"": 0.0682}, {""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0647}]","[""G_T_0054_risk_benign""]"
G_T_0055_action_malicious,T_0055,10.165.135.245,action,malicious,1,1,0.881492,0.91935,0.837,94.0,0.94209,0.678305,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8736, ""bss"": 0.0, ""weight"": 0.5926}]","[""G_T_0055_action_benign""]"
G_T_0055_risk_malicious,T_0055,10.165.135.245,risk,malicious,3,3,0.881497,0.91935,0.837,94.0,0.942095,0.678309,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.92, ""bss"": 0.0, ""weight"": 0.624}, {""agent_id"": ""A_N_008"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.6707}, {""agent_id"": ""A_N_004"", ""base"": 1.0044, ""bss"": 0.0, ""weight"": 0.6813}]","[""G_T_0055_risk_benign""]"
G_T_0055_risk_benign,T_0055,10.165.135.245,risk,benign,5,5,0.606725,0.644667,0.561667,94.0,0.21346,0.153691,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.65, ""bss"": 0.466458, ""weight"": 0.0762}, {""agent_id"": ""A_POISON_003"", ""base"": 0.7931, ""bss"": 0.2875, ""weight"": 0.1241}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.43, ""bss"": 0.46155, ""weight"": 0.0509}, {""agent_id"": ""A_COMM_004"", ""base"": 0.84, ""bss"": 0.357333, ""weight"": 0.1186}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.7488, ""bss"": 0.013556, ""weight"": 0.1623}]","[""G_T_0055_risk_malicious""]"
