claim_group_id,task_id,subject,group_kind,label,claim_count,agent_count,ess,q_bar,independence,core_trust,consensus_score,raw_score,challenge_approve,high_risk_action,high_risk_constraint_pass,decision,agent_weights,conflicts_with
G_T_0174_risk_benign,T_0174,10.22.218.112,risk,benign,5,5,0.812988,0.7757,0.758333,91.0,0.649195,0.467421,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.4256}, {""agent_id"": ""A_N_026"", ""base"": 0.927, ""bss"": 0.0, ""weight"": 0.4433}, {""agent_id"": ""A_COMM_003"", ""base"": 0.8464, ""bss"": 0.110267, ""weight"": 0.3601}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.63, ""bss"": 0.0, ""weight"": 0.3013}, {""agent_id"": ""A_STRAT_001"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3994}]","[""G_T_0174_risk_malicious""]"
G_T_0174_risk_malicious,T_0174,10.22.218.112,risk,malicious,3,2,0.706983,0.700575,0.601,90.0,0.386131,0.278014,0,False,True,rejected,"[{""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.2207}, {""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.2207}, {""agent_id"": ""A_BYZ_011"", ""base"": 0.74, ""bss"": 0.0, ""weight"": 0.2203}]","[""G_T_0174_risk_benign""]"
G_T_0175_action_malicious,T_0175,10.25.225.125,action,malicious,1,1,0.88452,0.87435,0.8535,92.0,0.916777,0.66008,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.5513}]","[""G_T_0175_action_benign""]"
G_T_0175_action_benign,T_0175,10.25.225.125,action,benign,1,1,0.895473,0.89145,0.802,94.0,0.889184,0.640212,0,False,True,challenged,"[{""agent_id"": ""A_BYZ_004"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.5101}]","[""G_T_0175_action_malicious""]"
G_T_0175_risk_malicious,T_0175,10.25.225.125,risk,malicious,3,3,0.851293,0.783133,0.733,92.0,0.678713,0.488674,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.87, ""bss"": 0.0, ""weight"": 0.4251}, {""agent_id"": ""A_N_002"", ""base"": 0.9167, ""bss"": 0.0, ""weight"": 0.448}, {""agent_id"": ""A_BYZ_001"", ""base"": 0.76, ""bss"": 0.0, ""weight"": 0.3714}]","[""G_T_0175_risk_benign""]"
G_T_0175_risk_benign,T_0175,10.25.225.125,risk,benign,12,11,0.796121,0.75402,0.6672,94.0,0.536875,0.38655,0,False,True,challenged,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.77, ""bss"": 0.119237, ""weight"": 0.2716}, {""agent_id"": ""A_POISON_001"", ""base"": 0.77, ""bss"": 0.119237, ""weight"": 0.2716}, {""agent_id"": ""A_COMM_004"", ""base"": 0.85, ""bss"": 0.105333, ""weight"": 0.3046}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3191}, {""agent_id"": ""A_COL_014"", ""base"": 0.9, ""bss"": 0.012941, ""weight"": 0.3558}, {""agent_id"": ""A_COL_015"", ""base"": 0.9579, ""bss"": 0.013491, ""weight"": 0.3785}, {""agent_id"": ""A_COL_016"", ""base"": 0.83, ""bss"": 0.014951, ""weight"": 0.3275}, {""agent_id"": ""A_COL_017"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3345}, {""agent_id"": ""A_COL_018"", ""base"": 0.7896, ""bss"": 0.012571, ""weight"": 0.3123}, {""agent_id"": ""A_COL_001"", ""base"": 0.89, ""bss"": 0.013883, ""weight"": 0.3515}, {""agent_id"": ""A_COL_002"", ""base"": 0.93, ""bss"": 0.012692, ""weight"": 0.3678}, {""agent_id"": ""A_COL_003"", ""base"": 0.8652, ""bss"": 0.012571, ""weight"": 0.3422}]","[""G_T_0175_risk_malicious""]"
G_T_0176_action_benign,T_0176,10.28.232.138,action,benign,1,1,0.828606,0.8951,0.8765,87.0,0.902899,0.650087,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5554}]","[""G_T_0176_action_malicious""]"
G_T_0176_action_malicious,T_0176,10.28.232.138,action,malicious,1,1,0.866158,0.9031,0.8115,94.0,0.881635,0.634777,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_008"", ""base"": 0.768, ""bss"": 0.0, ""weight"": 0.4875}]","[""G_T_0176_action_benign""]"
G_T_0176_risk_benign,T_0176,10.28.232.138,risk,benign,3,3,0.778901,0.8101,0.741667,87.0,0.649976,0.467983,1,False,True,challenged,"[{""agent_id"": ""A_N_007"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.4165}, {""agent_id"": ""A_N_008"", ""base"": 0.9373, ""bss"": 0.0, ""weight"": 0.4386}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.6636, ""bss"": 0.0, ""weight"": 0.3106}]","[""G_T_0176_risk_malicious""]"
G_T_0176_risk_malicious,T_0176,10.28.232.138,risk,malicious,4,3,0.610929,0.7636,0.6566,94.0,0.38902,0.280094,0,False,True,rejected,"[{""agent_id"": ""A_POISON_002"", ""base"": 0.76, ""bss"": 0.116854, ""weight"": 0.2056}, {""agent_id"": ""A_POISON_002"", ""base"": 0.76, ""bss"": 0.116854, ""weight"": 0.2056}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.83, ""bss"": 0.0, ""weight"": 0.2542}, {""agent_id"": ""A_COMM_001"", ""base"": 0.8188, ""bss"": 0.114267, ""weight"": 0.2221}]","[""G_T_0176_risk_benign""]"
G_T_0177_action_malicious,T_0177,10.31.239.151,action,malicious,1,1,0.895427,0.865,0.889,88.0,0.956347,0.68857,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.9216, ""bss"": 0.0, ""weight"": 0.6346}]","[""G_T_0177_action_benign""]"
G_T_0177_action_benign,T_0177,10.31.239.151,action,benign,2,2,0.866839,0.9078,0.8135,98.0,0.889107,0.640157,0,False,True,challenged,"[{""agent_id"": ""A_BYZ_010"", ""base"": 0.816, ""bss"": 0.0, ""weight"": 0.5224}, {""agent_id"": ""A_STRAT_007"", ""base"": 0.8928, ""bss"": 0.0, ""weight"": 0.5715}]","[""G_T_0177_action_malicious""]"
G_T_0177_risk_malicious,T_0177,10.31.239.151,risk,malicious,2,2,0.907213,0.865,0.889,88.0,0.968935,0.697633,1,False,True,accepted,"[{""agent_id"": ""A_N_013"", ""base"": 0.88, ""bss"": 0.0, ""weight"": 0.6139}, {""agent_id"": ""A_STRAT_007"", ""base"": 0.8928, ""bss"": 0.0, ""weight"": 0.6228}]","[""G_T_0177_risk_benign""]"
G_T_0177_risk_benign,T_0177,10.31.239.151,risk,benign,14,14,0.78468,0.78305,0.701333,98.0,0.581659,0.418794,0,False,True,challenged,"[{""agent_id"": ""A_N_014"", ""base"": 0.9373, ""bss"": 0.0, ""weight"": 0.4039}, {""agent_id"": ""A_POISON_004"", ""base"": 0.78, ""bss"": 0.089701, ""weight"": 0.306}, {""agent_id"": ""A_POISON_003"", ""base"": 0.8755, ""bss"": 0.10125, ""weight"": 0.3391}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.84, ""bss"": 0.0, ""weight"": 0.362}, {""agent_id"": ""A_COMM_002"", ""base"": 0.82, ""bss"": 0.1284, ""weight"": 0.308}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.768, ""bss"": 0.0, ""weight"": 0.331}, {""agent_id"": ""A_COL_016"", ""base"": 0.83, ""bss"": 0.014951, ""weight"": 0.3523}, {""agent_id"": ""A_COL_017"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3599}, {""agent_id"": ""A_COL_018"", ""base"": 0.7896, ""bss"": 0.012571, ""weight"": 0.336}, {""agent_id"": ""A_COL_001"", ""base"": 0.89, ""bss"": 0.013883, ""weight"": 0.3782}, {""agent_id"": ""A_COL_002"", ""base"": 0.93, ""bss"": 0.012692, ""weight"": 0.3957}, {""agent_id"": ""A_COL_003"", ""base"": 0.8652, ""bss"": 0.012571, ""weight"": 0.3682}, {""agent_id"": ""A_COL_004"", ""base"": 0.87, ""bss"": 0.014808, ""weight"": 0.3694}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3599}]","[""G_T_0177_risk_malicious""]"
G_T_0178_action_benign,T_0178,10.34.246.164,action,benign,1,1,0.848168,0.9025,0.8545,98.0,0.908466,0.654096,1,False,True,accepted,"[{""agent_id"": ""A_N_021"", ""base"": 0.912, ""bss"": 0.0, ""weight"": 0.5965}]","[""G_T_0178_action_malicious""]"
G_T_0178_action_malicious,T_0178,10.34.246.164,action,malicious,1,1,0.828298,0.9115,0.811,98.0,0.850417,0.6123,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_012"", ""base"": 0.7296, ""bss"": 0.0, ""weight"": 0.4467}]","[""G_T_0178_action_benign""]"
G_T_0178_risk_benign,T_0178,10.34.246.164,risk,benign,4,4,0.78882,0.804933,0.728,98.0,0.642002,0.462242,1,False,True,challenged,"[{""agent_id"": ""A_N_019"", ""base"": 0.95, ""bss"": 0.0, ""weight"": 0.4391}, {""agent_id"": ""A_N_020"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.4571}, {""agent_id"": ""A_BYZ_009"", ""base"": 0.72, ""bss"": 0.0, ""weight"": 0.3328}, {""agent_id"": ""A_WATCH_005"", ""base"": 0.63, ""bss"": 0.0, ""weight"": 0.2912}]","[""G_T_0178_risk_malicious""]"
G_T_0178_risk_malicious,T_0178,10.34.246.164,risk,malicious,3,3,0.558051,0.700067,0.624333,98.0,0.304786,0.219446,0,False,True,rejected,"[{""agent_id"": ""A_POISON_007"", ""base"": 0.8, ""bss"": 0.100091, ""weight"": 0.1756}, {""agent_id"": ""A_POISON_004"", ""base"": 0.78, ""bss"": 0.089701, ""weight"": 0.1732}, {""agent_id"": ""A_COMM_003"", ""base"": 0.8464, ""bss"": 0.110267, ""weight"": 0.1837}]","[""G_T_0178_risk_benign""]"
G_T_0179_action_benign,T_0179,10.37.3.177,action,benign,1,1,0.844509,0.92385,0.8625,94.0,0.934614,0.672922,1,False,True,accepted,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.5943}]","[""G_T_0179_action_malicious""]"
G_T_0179_action_malicious,T_0179,10.37.3.177,action,malicious,2,2,0.915624,0.8868,0.8035,91.0,0.906142,0.652422,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.5199}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.5449}]","[""G_T_0179_action_benign""]"
G_T_0179_risk_benign,T_0179,10.37.3.177,risk,benign,1,1,0.849,0.9257,0.843,92.0,0.920181,0.66253,1,False,True,accepted,"[{""agent_id"": ""A_N_025"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.5897}]","[""G_T_0179_risk_malicious""]"
G_T_0179_risk_malicious,T_0179,10.37.3.177,risk,malicious,14,14,0.805428,0.793517,0.647833,92.0,0.559563,0.402885,0,False,True,challenged,"[{""agent_id"": ""A_N_026"", ""base"": 0.927, ""bss"": 0.0, ""weight"": 0.3838}, {""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.307}, {""agent_id"": ""A_POISON_005"", ""base"": 0.6888, ""bss"": 0.09536, ""weight"": 0.258}, {""agent_id"": ""A_BYZ_011"", ""base"": 0.74, ""bss"": 0.0, ""weight"": 0.3064}, {""agent_id"": ""A_COMM_004"", ""base"": 0.85, ""bss"": 0.105333, ""weight"": 0.3149}, {""agent_id"": ""A_WATCH_006"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.3299}, {""agent_id"": ""A_COL_018"", ""base"": 0.7896, ""bss"": 0.012571, ""weight"": 0.3228}, {""agent_id"": ""A_COL_001"", ""base"": 0.89, ""bss"": 0.013883, ""weight"": 0.3634}, {""agent_id"": ""A_COL_002"", ""base"": 0.93, ""bss"": 0.012692, ""weight"": 0.3802}, {""agent_id"": ""A_COL_003"", ""base"": 0.8652, ""bss"": 0.012571, ""weight"": 0.3537}, {""agent_id"": ""A_COL_004"", ""base"": 0.87, ""bss"": 0.014808, ""weight"": 0.3549}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3458}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.312}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.3435}]","[""G_T_0179_risk_benign""]"
G_T_0180_action_malicious,T_0180,10.40.10.190,action,malicious,1,1,0.842951,0.86095,0.865,85.0,0.871894,0.627764,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.5243}]","[""G_T_0180_action_benign""]"
G_T_0180_action_benign,T_0180,10.40.10.190,action,benign,2,2,0.843684,0.8902,0.7655,98.0,0.79851,0.574927,0,False,True,challenged,"[{""agent_id"": ""A_BYZ_004"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.4581}, {""agent_id"": ""A_STRAT_001"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.4802}]","[""G_T_0180_action_malicious""]"
G_T_0180_risk_malicious,T_0180,10.40.10.190,risk,malicious,4,4,0.826913,0.793033,0.772,85.0,0.682273,0.491236,1,False,True,challenged,"[{""agent_id"": ""A_N_001"", ""base"": 0.87, ""bss"": 0.0, ""weight"": 0.4404}, {""agent_id"": ""A_COMM_001"", ""base"": 0.8188, ""bss"": 0.114267, ""weight"": 0.3672}, {""agent_id"": ""A_WATCH_001"", ""base"": 0.63, ""bss"": 0.0, ""weight"": 0.3189}, {""agent_id"": ""A_STRAT_001"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.4228}]","[""G_T_0180_risk_benign""]"
G_T_0180_risk_benign,T_0180,10.40.10.190,risk,benign,12,12,0.801795,0.74962,0.622,98.0,0.506442,0.364638,0,False,True,challenged,"[{""agent_id"": ""A_N_002"", ""base"": 0.9167, ""bss"": 0.0, ""weight"": 0.3427}, {""agent_id"": ""A_POISON_001"", ""base"": 0.77, ""bss"": 0.119237, ""weight"": 0.2535}, {""agent_id"": ""A_POISON_006"", ""base"": 0.7488, ""bss"": 0.10125, ""weight"": 0.2516}, {""agent_id"": ""A_BYZ_001"", ""base"": 0.76, ""bss"": 0.0, ""weight"": 0.2841}, {""agent_id"": ""A_COL_001"", ""base"": 0.89, ""bss"": 0.013883, ""weight"": 0.3281}, {""agent_id"": ""A_COL_002"", ""base"": 0.93, ""bss"": 0.012692, ""weight"": 0.3433}, {""agent_id"": ""A_COL_003"", ""base"": 0.8652, ""bss"": 0.012571, ""weight"": 0.3194}, {""agent_id"": ""A_COL_004"", ""base"": 0.87, ""bss"": 0.014808, ""weight"": 0.3204}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3122}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.2817}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.3102}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3268}]","[""G_T_0180_risk_malicious""]"
G_T_0181_action_benign,T_0181,10.43.17.203,action,benign,2,2,0.804433,0.792067,0.725667,84.0,0.642179,0.462369,1,False,True,challenged,"[{""agent_id"": ""A_N_009"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.395}, {""agent_id"": ""A_BYZ_008"", ""base"": 0.768, ""bss"": 0.0, ""weight"": 0.3551}]","[""G_T_0181_action_malicious""]"
G_T_0181_risk_benign,T_0181,10.43.17.203,risk,benign,2,2,0.833,0.8597,0.81,83.0,0.756041,0.54435,1,False,True,accepted,"[{""agent_id"": ""A_N_007"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.5163}, {""agent_id"": ""A_COMM_002"", ""base"": 0.82, ""bss"": 0.1284, ""weight"": 0.4146}]","[""G_T_0181_risk_malicious""]"
G_T_0181_risk_malicious,T_0181,10.43.17.203,risk,malicious,13,13,0.796232,0.75718,0.6536,96.0,0.534806,0.38506,0,False,True,challenged,"[{""agent_id"": ""A_N_008"", ""base"": 0.9373, ""bss"": 0.0, ""weight"": 0.3693}, {""agent_id"": ""A_POISON_002"", ""base"": 0.76, ""bss"": 0.116854, ""weight"": 0.2645}, {""agent_id"": ""A_POISON_007"", ""base"": 0.8, ""bss"": 0.100091, ""weight"": 0.2837}, {""agent_id"": ""A_BYZ_003"", ""base"": 0.83, ""bss"": 0.0, ""weight"": 0.3271}, {""agent_id"": ""A_WATCH_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.314}, {""agent_id"": ""A_COL_002"", ""base"": 0.93, ""bss"": 0.012692, ""weight"": 0.3618}, {""agent_id"": ""A_COL_003"", ""base"": 0.8652, ""bss"": 0.012571, ""weight"": 0.3366}, {""agent_id"": ""A_COL_004"", ""base"": 0.87, ""bss"": 0.014808, ""weight"": 0.3377}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3291}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.2969}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.327}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3445}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.3491}]","[""G_T_0181_risk_benign""]"
G_T_0182_action_malicious,T_0182,10.46.24.216,action,malicious,1,1,0.8806,0.90425,0.8875,96.0,0.981529,0.706701,1,True,True,accepted,"[{""agent_id"": ""A_N_015"", ""base"": 0.9216, ""bss"": 0.0, ""weight"": 0.6513}]","[""G_T_0182_action_benign""]"
G_T_0182_action_benign,T_0182,10.46.24.216,action,benign,1,1,0.907636,0.9129,0.7695,96.0,0.885546,0.637593,0,False,True,challenged,"[{""agent_id"": ""A_BYZ_010"", ""base"": 0.816, ""bss"": 0.0, ""weight"": 0.5203}]","[""G_T_0182_action_malicious""]"
G_T_0182_risk_malicious,T_0182,10.46.24.216,risk,malicious,3,3,0.845118,0.8043,0.745333,96.0,0.703645,0.506624,1,False,True,challenged,"[{""agent_id"": ""A_N_013"", ""base"": 0.88, ""bss"": 0.0, ""weight"": 0.4458}, {""agent_id"": ""A_N_014"", ""base"": 0.9373, ""bss"": 0.0, ""weight"": 0.4749}, {""agent_id"": ""A_WATCH_003"", ""base"": 0.6636, ""bss"": 0.0, ""weight"": 0.3362}]","[""G_T_0182_risk_benign""]"
G_T_0182_risk_benign,T_0182,10.46.24.216,risk,benign,4,4,0.648843,0.77562,0.6666,96.0,0.431638,0.310779,0,False,True,rejected,"[{""agent_id"": ""A_POISON_004"", ""base"": 0.78, ""bss"": 0.089701, ""weight"": 0.2382}, {""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.2487}, {""agent_id"": ""A_BYZ_007"", ""base"": 0.84, ""bss"": 0.0, ""weight"": 0.2818}, {""agent_id"": ""A_COMM_003"", ""base"": 0.8464, ""bss"": 0.110267, ""weight"": 0.2526}]","[""G_T_0182_risk_malicious""]"
G_T_0183_action_malicious,T_0183,10.49.31.229,action,malicious,2,2,0.873269,0.89395,0.837,96.0,0.907516,0.653412,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_012"", ""base"": 0.7296, ""bss"": 0.0, ""weight"": 0.4767}, {""agent_id"": ""A_STRAT_007"", ""base"": 0.8928, ""bss"": 0.0, ""weight"": 0.5834}]","[""G_T_0183_action_benign""]"
G_T_0183_action_benign,T_0183,10.49.31.229,action,benign,1,1,0.865204,0.8704,0.831,88.0,0.869172,0.625804,1,False,True,challenged,"[{""agent_id"": ""A_N_021"", ""base"": 0.912, ""bss"": 0.0, ""weight"": 0.5707}]","[""G_T_0183_action_malicious""]"
G_T_0183_risk_benign,T_0183,10.49.31.229,risk,benign,5,5,0.84709,0.781967,0.712667,88.0,0.642313,0.462465,1,False,True,challenged,"[{""agent_id"": ""A_N_019"", ""base"": 0.95, ""bss"": 0.0, ""weight"": 0.4485}, {""agent_id"": ""A_N_020"", ""base"": 0.9888, ""bss"": 0.0, ""weight"": 0.4668}, {""agent_id"": ""A_BYZ_009"", ""base"": 0.72, ""bss"": 0.0, ""weight"": 0.3399}, {""agent_id"": ""A_COMM_004"", ""base"": 0.85, ""bss"": 0.105333, ""weight"": 0.359}, {""agent_id"": ""A_STRAT_007"", ""base"": 0.8928, ""bss"": 0.0, ""weight"": 0.4215}]","[""G_T_0183_risk_malicious""]"
G_T_0183_risk_malicious,T_0183,10.49.31.229,risk,malicious,11,11,0.822029,0.73795,0.62425,96.0,0.511999,0.368639,0,False,True,challenged,"[{""agent_id"": ""A_POISON_007"", ""base"": 0.8, ""bss"": 0.100091, ""weight"": 0.2726}, {""agent_id"": ""A_POISON_001"", ""base"": 0.77, ""bss"": 0.119237, ""weight"": 0.2568}, {""agent_id"": ""A_WATCH_004"", ""base"": 0.768, ""bss"": 0.0, ""weight"": 0.2908}, {""agent_id"": ""A_COL_004"", ""base"": 0.87, ""bss"": 0.014808, ""weight"": 0.3246}, {""agent_id"": ""A_COL_005"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.3163}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.2853}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.3142}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3311}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.3355}, {""agent_id"": ""A_COL_010"", ""base"": 0.7872, ""bss"": 0.0, ""weight"": 0.2981}, {""agent_id"": ""A_COL_011"", ""base"": 0.9373, ""bss"": 0.01198, ""weight"": 0.3507}]","[""G_T_0183_risk_benign""]"
G_T_0184_action_malicious,T_0184,10.52.38.242,action,malicious,1,1,0.891169,0.90155,0.837,97.0,0.933991,0.672474,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_002"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.5358}]","[""G_T_0184_action_benign""]"
G_T_0184_action_benign,T_0184,10.52.38.242,action,benign,1,1,0.893866,0.90385,0.8055,96.0,0.903861,0.65078,1,False,True,challenged,"[{""agent_id"": ""A_N_027"", ""base"": 0.8832, ""bss"": 0.0, ""weight"": 0.5748}]","[""G_T_0184_action_malicious""]"
G_T_0184_risk_benign,T_0184,10.52.38.242,risk,benign,5,5,0.864978,0.808567,0.75,96.0,0.711517,0.512293,1,False,True,challenged,"[{""agent_id"": ""A_N_025"", ""base"": 0.89, ""bss"": 0.0, ""weight"": 0.4668}, {""agent_id"": ""A_N_026"", ""base"": 0.927, ""bss"": 0.0, ""weight"": 0.4863}, {""agent_id"": ""A_BYZ_011"", ""base"": 0.74, ""bss"": 0.0, ""weight"": 0.3882}, {""agent_id"": ""A_COMM_001"", ""base"": 0.8188, ""bss"": 0.114267, ""weight"": 0.3804}, {""agent_id"": ""A_WATCH_005"", ""base"": 0.63, ""bss"": 0.0, ""weight"": 0.3305}]","[""G_T_0184_risk_malicious""]"
G_T_0184_risk_malicious,T_0184,10.52.38.242,risk,malicious,2,2,0.678063,0.5784,0.493,81.0,0.240091,0.172866,0,False,True,rejected,"[{""agent_id"": ""A_POISON_008"", ""base"": 0.82, ""bss"": 0.095836, ""weight"": 0.1434}, {""agent_id"": ""A_POISON_002"", ""base"": 0.76, ""bss"": 0.116854, ""weight"": 0.1298}]","[""G_T_0184_risk_benign""]"
G_T_0185_action_malicious,T_0185,10.55.45.15,action,malicious,1,1,0.905579,0.8839,0.874,83.0,0.971647,0.699586,1,True,True,accepted,"[{""agent_id"": ""A_N_003"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.5843}]","[""G_T_0185_action_benign""]"
G_T_0185_action_benign,T_0185,10.55.45.15,action,benign,1,1,0.823513,0.8839,0.784,91.0,0.792605,0.570676,0,False,True,challenged,"[{""agent_id"": ""A_BYZ_004"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.4547}]","[""G_T_0185_action_malicious""]"
G_T_0185_risk_malicious,T_0185,10.55.45.15,risk,malicious,2,2,0.9055,0.8839,0.874,83.0,0.971562,0.699525,1,False,True,accepted,"[{""agent_id"": ""A_N_001"", ""base"": 0.87, ""bss"": 0.0, ""weight"": 0.6086}, {""agent_id"": ""A_N_002"", ""base"": 0.9167, ""bss"": 0.0, ""weight"": 0.6413}]","[""G_T_0185_risk_benign""]"
G_T_0185_risk_benign,T_0185,10.55.45.15,risk,benign,13,13,0.738661,0.75328,0.6508,91.0,0.485933,0.349872,0,False,True,rejected,"[{""agent_id"": ""A_POISON_001"", ""base"": 0.77, ""bss"": 0.119237, ""weight"": 0.2456}, {""agent_id"": ""A_POISON_003"", ""base"": 0.8755, ""bss"": 0.10125, ""weight"": 0.2849}, {""agent_id"": ""A_BYZ_001"", ""base"": 0.76, ""bss"": 0.0, ""weight"": 0.2752}, {""agent_id"": ""A_COMM_002"", ""base"": 0.82, ""bss"": 0.1284, ""weight"": 0.2588}, {""agent_id"": ""A_WATCH_006"", ""base"": 0.7968, ""bss"": 0.0, ""weight"": 0.2885}, {""agent_id"": ""A_COL_006"", ""base"": 0.7644, ""bss"": 0.014259, ""weight"": 0.2729}, {""agent_id"": ""A_COL_007"", ""base"": 0.84, ""bss"": 0.012222, ""weight"": 0.3005}, {""agent_id"": ""A_COL_008"", ""base"": 0.8858, ""bss"": 0.013, ""weight"": 0.3166}, {""agent_id"": ""A_COL_009"", ""base"": 0.9, ""bss"": 0.015714, ""weight"": 0.3208}, {""agent_id"": ""A_COL_010"", ""base"": 0.7872, ""bss"": 0.0, ""weight"": 0.2851}, {""agent_id"": ""A_COL_011"", ""base"": 0.9373, ""bss"": 0.01198, ""weight"": 0.3353}, {""agent_id"": ""A_COL_012"", ""base"": 0.9, ""bss"": 0.014667, ""weight"": 0.3211}, {""agent_id"": ""A_COL_013"", ""base"": 0.86, ""bss"": 0.013364, ""weight"": 0.3073}]","[""G_T_0185_risk_malicious""]"
G_T_0186_action_benign,T_0186,10.58.52.28,action,benign,1,1,0.863477,0.8942,0.904,85.0,0.96944,0.697997,1,False,True,accepted,"[{""agent_id"": ""A_N_009"", ""base"": 0.8544, ""bss"": 0.0, ""weight"": 0.5964}]","[""G_T_0186_action_malicious""]"
G_T_0186_action_malicious,T_0186,10.58.52.28,action,malicious,2,2,0.848795,0.8981,0.801,98.0,0.848062,0.610605,0,True,False,rejected,"[{""agent_id"": ""A_BYZ_008"", ""base"": 0.768, ""bss"": 0.0, ""weight"": 0.4689}, {""agent_id"": ""A_STRAT_001"", ""base"": 0.8352, ""bss"": 0.0, ""weight"": 0.51}]","[""G_T_0186_action_benign""]"
